patient_id,condition,noise_level,condition_number,eigenvalue_0,eigenvalue_1,eigenvalue_2,eigenvalue_3,eigenvalue_4,invisible_weight_phi_baseline,invisible_weight_a_pas_kpa,invisible_weight_b_pas,invisible_weight_ca50_ref_um,invisible_weight_clearance_l_per_h
4144,rest@0,realistic,3.3690389903923517e+302,336.90389903923517,26.047793849389333,0.20525689791428484,0.0027957569508222807,0.0,0.0,0.0,0.0,0.0,1.0
4317,rest@0,realistic,7.459658510471276e+302,745.9658510471276,8.284444081634547,1.3887476317521752,0.007065667766180237,0.0,0.0,0.0,0.0,0.0,1.0
4353,rest@0,realistic,9.237977841349829e+301,92.37977841349829,69.23867222972518,0.44921908027675556,0.16218074783841238,0.0,0.0,0.0,0.0,0.0,1.0
4443,rest@0,realistic,2.2264665210794506e+302,222.64665210794504,68.11654422477258,0.9611200034621035,0.0847129715745459,0.0,0.0,0.0,0.0,0.0,1.0
4460,rest@0,realistic,1.1224752462043405e+302,112.24752462043405,30.300262281825,0.5511811470049565,0.1759638687084097,0.0,0.0,0.0,0.0,0.0,1.0
4462,rest@0,realistic,1.3584710249947372e+302,135.84710249947372,78.91301684593869,0.7831954995842869,0.21715954917797647,0.0,0.0,0.0,0.0,0.0,1.0
4494,rest@0,realistic,2.113780958586122e+302,211.3780958586122,19.439269439240135,1.1215682222074712,0.4304246205118713,0.0,0.0,0.0,0.0,0.0,1.0
4595,rest@0,realistic,2.383084108769391e+302,238.3084108769391,10.06835624240271,0.40404482813832393,0.027525039703466595,0.0,0.0,0.0,0.0,0.0,1.0
4764,rest@0,realistic,2.3568458672984437e+302,235.68458672984437,67.45494902847847,0.6425423135435187,0.20738569888800343,0.0,0.0,0.0,0.0,0.0,1.0
4864,rest@0,realistic,4.660713393693944e+302,466.0713393693944,12.935337603336263,0.25922949926775907,0.0002189467591778155,0.0,0.0,0.0,0.0,0.0,1.0
